@RELATION data

@ATTRIBUTE wmc NUMERIC
@ATTRIBUTE dit NUMERIC
@ATTRIBUTE noc NUMERIC
@ATTRIBUTE cbo NUMERIC
@ATTRIBUTE rfc NUMERIC
@ATTRIBUTE lcom NUMERIC
@ATTRIBUTE ca NUMERIC
@ATTRIBUTE ce NUMERIC
@ATTRIBUTE npm NUMERIC
@ATTRIBUTE lcom3 NUMERIC
@ATTRIBUTE loc NUMERIC
@ATTRIBUTE dam NUMERIC
@ATTRIBUTE moa NUMERIC
@ATTRIBUTE mfa NUMERIC
@ATTRIBUTE cam NUMERIC
@ATTRIBUTE ic NUMERIC
@ATTRIBUTE cbm NUMERIC
@ATTRIBUTE amc NUMERIC
@ATTRIBUTE max_cc NUMERIC
@ATTRIBUTE avg_cc NUMERIC
@ATTRIBUTE contains_bug {FALSE,TRUE}
@ATTRIBUTE author_date_unix_timestamp NUMERIC
@ATTRIBUTE project_no NUMERIC
@ATTRIBUTE commit_type NUMERIC

@DATA
4,2,0,6,16,4,1,5,3,0.666667,52,1,0,0.888889,0.466667,0,0,11.75,1,0.25,FALSE,1e+09,1,0
34,1,13,45,75,561,15,43,34,2,361,0,0,0,0.196078,0,0,9.61765,5,1.1176,FALSE,1e+09,1,0
2,1,0,0,5,1,0,0,1,2,15,0,0,0,0.5,0,0,6,1,0.5,FALSE,1e+09,1,0
0,1,0,46,0,0,45,1,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,1e+09,1,0
20,1,0,80,20,190,75,10,20,2,20,0,0,0,0.16,0,0,0,1,1,TRUE,1e+09,1,3
12,3,0,8,19,60,1,8,9,0.363636,101,1,0,0.633333,0.354167,1,1,7.33333,3,1.1667,FALSE,1e+09,1,0
9,2,0,11,33,36,1,10,1,2,440,0,0,0.555556,0.320988,1,1,47.8889,8,3.4444,FALSE,1e+09,1,0
2,6,0,2,7,0,1,1,2,0,25,1,0,0.944444,0.666667,0,0,11,1,0.5,FALSE,1e+09,1,0
5,0,0,9,17,10,2,8,2,2,97,0,0,0,0.45,0,0,18.4,2,1,FALSE,1e+09,1,0
43,1,0,9,101,815,4,7,35,0.833333,792,0.8,1,0,0.261905,0,0,17.186,1,0.8372,FALSE,1e+09,1,0
18,1,0,2,34,149,2,0,18,0.558824,114,1,0,0,0.183333,0,0,5.22222,2,1.0556,FALSE,1e+09,1,0
12,3,0,41,72,40,5,41,5,0.909091,330,0.714286,0,0.677419,0.290909,1,1,25.9167,5,1.4167,FALSE,1e+09,1,0
9,1,0,8,22,0,2,6,8,0.46875,149,1,0,0,0.333333,0,0,15.1111,3,1,TRUE,1e+09,1,3
7,2,0,6,13,17,4,2,7,0.75,46,1,1,0.333333,0.428571,0,0,5.28571,1,0.8571,FALSE,1e+09,1,0
12,3,0,6,21,36,1,6,10,0.181818,98,1,0,0.777778,0.416667,2,6,7.08333,2,1.0833,FALSE,1e+09,1,0
6,1,6,11,14,15,7,4,5,2,52,0,0,0,0.541667,0,0,7.66667,2,1,FALSE,1e+09,1,0
20,4,0,12,38,146,4,9,19,0.810526,199,1,1,0.915423,0.221429,2,3,8.7,4,1.1,FALSE,1e+09,1,0
7,4,0,12,12,21,3,12,6,1,47,1,0,0.911111,0.4,0,0,5.57143,1,0.5714,FALSE,1e+09,1,0
22,2,13,20,38,181,15,5,17,0.714286,206,1,0,0.4,0.272727,1,2,8.27273,4,1.5,TRUE,1e+09,1,3
14,1,0,22,43,77,5,21,7,0.846154,198,1,2,0,0.32967,0,0,12.8571,3,1.1429,FALSE,1e+09,1,0
38,2,0,11,59,581,7,4,36,0.872973,406,1,2,0.121951,0.252252,0,0,9.42105,8,1.2895,TRUE,1e+09,1,3
5,1,0,12,26,2,2,10,3,0.583333,154,1,0,0.571429,0.5,1,1,29.2,1,0.6,FALSE,1e+09,1,0
6,3,0,15,23,3,0,15,3,0.4,96,1,0,0.90566,0.5,1,2,14.8333,3,1.5,FALSE,1e+09,1,0
7,2,0,16,27,9,4,12,4,0.583333,101,1,2,0.7,0.464286,1,1,13.1429,2,1,FALSE,1e+09,1,0
9,3,0,9,43,4,1,9,2,0.803571,218,1,1,0.766667,0.325,2,2,22.4444,1,0.7778,FALSE,1e+09,1,0
1,2,0,1,2,0,0,1,1,2,7,1,0,1,1,0,0,3,0,0,FALSE,1e+09,1,0
20,1,0,16,45,188,1,16,19,0.052632,184,1,2,0,0.172222,0,0,8.1,4,1.1,TRUE,1e+09,1,3
2,3,0,8,11,0,1,8,2,0,37,1,1,0.954545,0.666667,0,0,17,1,0.5,FALSE,1e+09,1,0
7,4,0,6,13,19,1,5,7,0.333333,46,1,0,0.972826,0.47619,1,2,5.42857,1,0.7143,FALSE,1e+09,1,0
13,4,0,15,44,62,4,12,12,0.722222,264,1,1,0.937173,0.192308,1,2,19.0769,11,1.8462,TRUE,1e+09,1,3
16,3,2,19,25,106,9,11,12,0.633333,118,1,2,0.682927,0.215278,1,1,6.25,2,0.875,FALSE,1e+09,1,0
2,1,0,3,4,1,1,2,2,2,10,0,0,0,0.666667,0,0,4,1,0.5,FALSE,1e+09,1,0
9,1,0,6,20,36,0,6,8,2,49,0,0,0,0.142857,0,0,4.44444,1,0.8889,FALSE,1e+09,1,0
4,2,0,4,7,4,3,1,2,0.916667,56,0.25,4,0.857143,0.444444,1,1,12,1,0.5,FALSE,1e+09,1,0
12,5,0,13,76,0,1,13,2,0.515152,788,1,1,0.861111,0.260417,3,6,64.4167,1,0.8333,FALSE,1e+09,1,0
4,2,0,7,8,6,2,6,4,2,27,0,0,0.926829,0.4375,1,1,5.75,1,0.75,FALSE,1e+09,1,0
12,1,0,0,31,66,0,0,11,2,109,0,0,0,0.166667,0,0,8.08333,3,1.25,FALSE,1e+09,1,0
4,2,0,4,11,0,2,2,3,0.333333,45,1,0,0.857143,0.625,1,1,10,1,0.75,FALSE,1e+09,1,0
7,4,0,2,13,0,1,1,7,0.583333,108,1,1,0.85,0.571429,0,0,14.1429,3,2,FALSE,1e+09,1,0
5,2,0,7,13,0,2,5,4,0,63,1,1,0.692308,0.45,1,1,11.4,1,0.8,FALSE,1e+09,1,0
6,3,0,11,32,1,1,11,4,0.6,107,1,0,0.84,0.466667,1,1,16.5,1,0.6667,FALSE,1e+09,1,0
22,1,0,45,59,231,29,16,21,2,371,0,0,0,0.333333,0,0,15.8636,5,1.5,TRUE,1e+09,1,3
4,1,0,9,12,2,3,7,3,0.666667,52,1,3,0,0.4,0,0,11.25,1,0.75,FALSE,1e+09,1,0
18,1,0,5,49,87,1,4,13,0.694118,317,1,0,0,0.317647,0,0,16.3333,5,1.2778,FALSE,1e+09,1,0
3,1,0,2,7,3,2,0,2,2,22,0,0,0,0.444444,0,0,6.33333,1,0.6667,TRUE,1e+09,1,3
3,1,0,5,10,0,1,4,3,0,31,1,1,0,0.555556,0,0,9,1,0.6667,FALSE,1e+09,1,0
2,5,0,8,6,0,7,1,2,1,23,1,0,0.944444,0.75,0,0,9.5,1,0.5,TRUE,1e+09,1,3
1,5,0,2,6,0,1,1,1,2,14,1,0,1,1,0,0,12,0,0,FALSE,1e+09,1,0
4,3,0,11,24,0,1,11,3,0.333333,126,1,1,0.913043,0.583333,0,0,30,4,1.25,FALSE,1e+09,1,0
4,1,0,5,15,2,3,2,1,0.555556,226,1,0,0,0.333333,0,0,54.75,6,1.75,FALSE,1e+09,1,0
1,1,0,2,1,0,1,1,1,2,1,0,0,0,1,0,0,0,1,1,FALSE,1e+09,1,0
2,6,0,4,10,0,0,4,2,0,27,1,0,0.947368,0.666667,0,0,12,1,0.5,TRUE,1e+09,1,3
15,2,0,11,37,27,2,10,11,0.809524,145,1,4,0.5,0.183333,1,1,8.26667,1,0.9333,TRUE,1e+09,1,3
5,2,0,9,11,4,2,8,5,0.5,53,1,0,0.888889,0.342857,0,0,9.2,1,0.6,FALSE,1e+09,1,0
10,1,0,7,18,43,3,4,10,0.111111,63,1,1,0,0.32,0,0,5.2,1,0.9,FALSE,1e+09,1,0
6,4,0,4,23,5,0,4,1,0.5,102,1,0,0.902439,0.6,2,2,15.6667,2,0.8333,FALSE,1e+09,1,0
1,1,0,5,1,0,4,2,1,2,1,0,0,0,1,0,0,0,1,1,FALSE,1e+09,1,0
1,1,0,10,1,0,9,1,1,2,1,0,0,0,1,0,0,0,1,1,TRUE,1e+09,1,3
5,1,5,8,14,0,5,3,4,0,48,1,0,0,0.4,0,0,8.4,2,1,TRUE,1e+09,1,3
3,3,2,5,9,3,3,3,2,2,28,0,0,0.945946,0.777778,1,1,8.33333,1,0.6667,FALSE,1e+09,1,0
2,1,0,5,5,1,1,4,1,2,23,0,0,0,0.5,0,0,10.5,3,1.5,FALSE,1e+09,1,0
34,2,2,32,67,453,12,26,32,0.772727,334,1,3,0.444444,0.121849,1,1,8.64706,3,1.0294,FALSE,1e+09,1,0
3,3,0,6,6,3,0,6,2,1,21,1,1,0.954545,0.666667,0,0,5.33333,1,0.3333,FALSE,1e+09,1,0
2,1,0,6,10,0,1,5,2,0,44,1,1,0,0.666667,0,0,20.5,1,0.5,TRUE,1e+09,1,3
4,1,0,2,5,0,2,0,4,0.333333,21,1,0,0,0.75,0,0,4,1,0.5,FALSE,1e+09,1,0
7,1,0,19,47,15,4,15,5,0.333333,227,1,0,0,0.4,0,0,31.2857,5,1.7143,FALSE,1e+09,1,0
9,4,0,9,21,34,1,8,9,0.25,75,1,0,0.973545,0.355556,2,3,7.22222,1,0.5556,FALSE,1e+09,1,0
28,1,21,41,49,354,29,12,21,0.851852,281,1,3,0,0.157143,1,1,8.85714,5,1.3214,TRUE,1e+09,1,3
2,1,0,7,6,0,1,6,2,0,27,1,0,0,0.666667,0,0,11.5,1,0.5,FALSE,1e+09,1,0
13,2,0,18,42,66,3,15,8,0.541667,231,1,0,0.56,0.34375,1,1,16.6154,2,1.0769,TRUE,1e+09,1,3
41,2,1,24,100,684,12,20,28,0.905357,669,1,1,0.264151,0.122727,1,1,14.9756,4,1.1951,FALSE,1e+09,1,0
10,0,0,24,58,37,1,23,7,0.777778,264,1,0,0,0.433333,0,0,25.2,2,1.1,FALSE,1e+09,1,0
3,1,0,5,6,1,2,3,3,0,31,1,1,0,0.5,0,0,9,1,0.6667,FALSE,1e+09,1,0
5,1,0,1,6,6,1,0,5,0.75,24,1,0,0,0.7,0,0,3.4,1,0.8,FALSE,1e+09,1,0
15,1,0,22,47,81,2,20,14,0.867347,218,1,0,0,0.1875,0,0,13.0667,2,0.9333,FALSE,1e+09,1,0
7,2,0,7,7,15,3,6,7,0.666667,43,1,3,0.846154,0.428571,1,20,4.71429,1,0.8571,FALSE,1e+09,1,0
7,1,2,3,8,11,2,1,7,0.777778,37,1,1,0,0.357143,0,0,3.85714,1,0.8571,FALSE,1e+09,1,0
2,2,0,5,10,0,1,4,1,0,42,1,0,0.875,0.6,0,0,19.5,3,1.5,FALSE,1e+09,1,0
4,1,0,3,11,4,2,1,4,0.333333,39,1,0,0,0.625,0,0,8.5,2,1,FALSE,1e+09,1,0
6,1,0,4,7,3,3,1,6,0.75,41,1,1,0,0.366667,0,0,5.16667,1,0.8333,FALSE,1e+09,1,0
6,3,0,8,37,3,1,8,4,0.666667,150,1,1,0.821429,0.305556,1,1,23.5,1,0.8333,FALSE,1e+09,1,0
2,1,0,6,2,1,2,4,2,2,2,0,0,0,0.666667,0,0,0,1,1,FALSE,1e+09,1,0
7,1,0,5,39,3,1,4,4,0.633333,283,1,0,0,0.233333,0,0,38,4,1.8571,FALSE,1e+09,1,0
1,1,0,0,2,0,0,0,1,2,4,0,0,0,1,0,0,3,0,0,FALSE,1e+09,1,0
6,2,0,17,25,9,0,17,6,0.666667,120,1,1,0.545455,0.5,0,0,18.5,3,1.1667,FALSE,1e+09,1,0
8,2,0,11,18,18,1,11,5,0.877551,90,1,2,0.461538,0.3125,0,0,9.375,1,0.875,FALSE,1e+09,1,0
12,2,0,7,16,46,0,7,11,0.795455,83,1,2,0.153846,0.266667,0,0,5.58333,2,1,FALSE,1e+09,1,0
4,1,0,4,13,4,1,3,2,0.333333,39,1,0,0,0.5,0,0,8.5,1,0.5,FALSE,1e+09,1,0
2,1,0,5,2,1,5,0,2,2,2,0,0,0,1,0,0,0,1,1,FALSE,1e+09,1,0
9,3,0,4,14,26,1,3,8,0.708333,91,1,0,0.5625,0.311111,1,2,8.77778,5,1.2222,TRUE,1e+09,1,3
4,2,0,9,26,6,1,9,4,2,191,0,0,0.875,0.875,1,3,46.75,3,1,FALSE,1e+09,1,0
5,2,0,8,18,0,1,7,2,0.5,83,1,0,0.555556,0.44,1,2,15,3,1.4,FALSE,1e+09,1,0
6,2,0,17,21,13,12,6,5,0.2,108,1,0,0.904762,0.433333,1,1,16.8333,4,1.1667,FALSE,1e+09,1,0
6,1,0,5,27,1,1,4,5,0.666667,167,1,1,0,0.36,0,0,26.3333,16,3.1667,FALSE,1e+09,1,0
5,1,0,4,5,10,3,1,5,2,5,0,0,0,0.55,0,0,0,1,1,FALSE,1e+09,1,0
4,3,4,10,14,0,4,6,3,0.5,52,1,0,0.921053,0.5,0,0,11.5,2,1,FALSE,1e+09,1,0
13,3,0,9,60,32,1,9,8,0.555556,262,1,1,0.795455,0.305556,2,3,18.9231,3,0.8462,FALSE,1e+09,1,0
5,1,0,2,7,4,0,2,4,0.5,25,1,0,0,0.6,0,0,3.8,1,0.8,FALSE,1e+09,1,0
20,1,0,7,39,132,1,6,18,0.881579,363,1,0,0,0.3875,0,0,16.75,30,2.55,TRUE,1e+09,1,3
0,1,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,1e+09,1,0
3,2,0,4,7,0,1,3,2,0,27,1,0,0.928571,0.666667,1,1,7.66667,1,0.3333,FALSE,1e+09,1,0
7,4,0,13,16,21,7,6,7,2,45,0,0,0.978723,0.392857,3,4,5.42857,1,0.5714,FALSE,1e+09,1,0
3,1,0,7,3,3,7,1,3,2,3,0,0,0,0.666667,0,0,0,1,1,TRUE,1e+09,1,3
3,4,1,9,15,3,1,8,1,2,52,0,0,0.95,0.666667,2,2,16.3333,1,0.6667,FALSE,1e+09,1,0
4,3,0,4,7,0,1,4,3,0.333333,28,1,0,0.921053,0.4375,1,1,5.75,1,0.75,FALSE,1e+09,1,0
15,2,0,13,22,73,10,4,14,0.666667,129,1,1,0.5,0.366667,1,1,7.4,4,1.2,FALSE,1e+09,1,0
30,2,0,26,77,417,4,24,26,0.927203,350,0.777778,1,0.470588,0.135279,1,2,10.3667,2,1,FALSE,1e+09,1,0
4,1,0,9,21,4,1,8,2,0.666667,113,1,0,0,0.666667,0,0,27,1,0.5,FALSE,1e+09,1,0
2,5,0,3,7,0,2,1,2,0,25,1,0,0.944444,0.666667,0,0,11,1,0.5,FALSE,1e+09,1,0
2,3,1,4,4,1,2,3,1,2,11,0,0,0.972222,0.666667,1,1,4.5,1,0.5,FALSE,1e+09,1,0
17,1,0,24,34,136,7,17,16,2,138,0,0,0,0.196078,0,0,7.11765,1,0.9412,FALSE,1e+09,1,0
49,1,0,20,93,1044,8,17,42,0.915278,620,1,3,0,0.128728,0,0,11.3469,6,1.4082,TRUE,1e+09,1,3
6,3,0,5,11,7,2,3,5,0.866667,46,0.666667,1,0.761905,0.583333,0,0,6.16667,2,1,FALSE,1e+09,1,0
49,1,0,157,133,1164,153,4,46,0.895833,1163,1,0,0,0.075231,0,0,22.7143,8,3.102,TRUE,1e+09,1,3
7,3,0,10,14,1,6,5,5,0.333333,45,1,1,0.793103,0.428571,1,1,5.28571,1,0.8571,FALSE,1e+09,1,0
4,2,0,11,12,2,1,11,3,0.444444,62,1,0,0.625,0.45,1,2,13.75,1,0.75,FALSE,1e+09,1,0
14,1,1,23,45,83,3,20,7,0.615385,285,1,1,0,0.253846,0,0,19.2143,7,1.4286,FALSE,1e+09,1,0
17,1,5,13,25,100,11,2,15,0.75,195,1,0,0,0.323529,0,0,10.1176,13,2,TRUE,1e+09,1,3
5,4,0,8,12,10,3,5,5,2,28,0,0,0.978142,0.6,1,1,4.6,1,0.8,FALSE,1e+09,1,0
7,3,0,10,19,13,1,10,5,0.777778,75,1,1,0.875,0.333333,1,1,9.28571,1,0.7143,FALSE,1e+09,1,0
2,1,0,4,2,1,2,2,2,2,2,0,0,0,0.625,0,0,0,1,1,TRUE,1e+09,1,3
2,3,0,3,4,1,1,3,1,2,12,0,0,0.972222,0.666667,1,1,4.5,1,0.5,FALSE,1e+09,1,0
3,1,0,6,9,3,2,4,2,2,19,0,0,0,0.333333,0,0,5.33333,1,0.6667,FALSE,1e+09,1,0
10,3,0,8,46,11,1,8,3,0.809524,334,1,1,0.724138,0.314815,1,1,31.7,1,0.8,FALSE,1e+09,1,0
17,2,0,2,18,108,1,1,17,0.914063,105,1,0,0.111111,0.367647,0,0,4.70588,2,1.1176,FALSE,1e+09,1,0
2,2,0,3,4,1,0,3,2,2,11,0,0,1,0.833333,0,0,4.5,0,0,FALSE,1e+09,1,0
8,1,1,31,42,14,5,30,6,0.761905,207,1,1,0,0.35,0,0,24.5,1,0.875,FALSE,1e+09,1,0
10,2,0,11,24,1,1,10,6,0.638889,126,1,3,0.636364,0.277778,1,1,11.2,2,0.9,TRUE,1e+09,1,3
7,3,0,14,27,13,5,11,3,0.722222,95,1,2,0.821429,0.388889,1,1,12.1429,1,0.7143,FALSE,1e+09,1,0
4,3,0,1,5,4,0,1,3,0.666667,16,1,1,0.964286,0.666667,1,1,2.75,1,0.5,FALSE,1e+09,1,0
24,2,39,56,62,256,41,16,16,0.793478,308,1,1,0.4,0.31677,1,1,11.6667,3,1,TRUE,1e+09,1,3
3,1,0,3,6,3,1,2,3,2,22,0,0,0,0.666667,0,0,6.33333,3,1.3333,FALSE,1e+09,1,0
3,4,0,4,5,3,1,3,3,2,12,0,0,0.98895,0.666667,1,2,3,1,0.6667,FALSE,1e+09,1,0
2,1,0,2,2,1,2,0,2,2,2,0,0,0,0.75,0,0,0,1,1,FALSE,1e+09,1,0
9,4,0,6,15,16,1,5,9,0.625,69,1,2,0.962366,0.481481,1,1,6.44444,2,0.8889,FALSE,1e+09,1,0
3,3,0,4,6,3,1,4,2,2,16,0,0,0.972222,0.5,1,1,4.33333,1,0.3333,FALSE,1e+09,1,0
19,0,0,26,48,143,4,24,10,0.87037,252,0.555556,5,0,0.161616,0,0,11.7895,3,1.1579,FALSE,1e+09,1,0
9,1,0,1,14,4,1,0,9,0.625,59,1,0,0,0.288889,0,0,5.22222,1,0.7778,FALSE,1e+09,1,0
12,1,3,13,36,36,3,10,7,0.606061,223,1,1,0,0.424242,0,0,17.3333,1,0.6667,FALSE,1e+09,1,0
11,2,0,10,15,0,1,9,11,0.3,104,1,1,0.333333,0.363636,0,0,8.27273,1,0.7273,TRUE,1e+09,1,3
33,3,0,17,49,424,5,16,27,0.86875,284,1,1,0.482759,0.137741,0,0,7.30303,2,1.0909,FALSE,1e+09,1,0
12,1,2,14,47,48,2,12,3,0.886364,306,1,0,0,0.218182,0,0,23.8333,4,1.6667,FALSE,1e+09,1,0
8,4,0,8,19,26,1,7,8,0.285714,66,1,0,0.973545,0.35,2,3,7.125,1,0.625,FALSE,1e+09,1,0
3,1,0,5,11,0,1,4,3,0,53,1,0,0,0.5,0,0,16.3333,1,0.6667,FALSE,1e+09,1,0
1,1,0,2,1,0,2,1,1,2,1,0,0,0,1,0,0,0,1,1,FALSE,1e+09,1,0
9,3,0,12,29,12,3,10,6,0.625,132,1,1,0.785714,0.3125,0,0,13.4444,4,1.3333,TRUE,1e+09,1,3
18,1,0,17,48,85,3,16,13,0.838235,268,1,3,0,0.165775,0,0,13.4444,7,1.5556,FALSE,1e+09,1,0
2,1,0,4,5,0,1,3,2,0,17,1,0,0,0.666667,0,0,7,1,0.5,FALSE,1e+09,1,0
8,6,0,13,33,16,1,12,7,0.714286,134,1,0,0.857143,0.291667,0,0,15.5,1,0.875,FALSE,1e+09,1,0
5,2,0,5,5,4,1,5,5,0.666667,32,1,3,0.891892,0.466667,1,20,4.8,1,0.8,FALSE,1e+09,1,0
4,0,0,3,5,4,1,3,4,0.666667,22,1,1,0,0.5,0,0,4.25,1,0.75,FALSE,1e+09,1,0
10,1,2,15,69,19,4,11,3,0.75,415,0.75,1,0,0.271605,0,0,40.1,10,2.1,TRUE,1e+09,1,3
6,3,0,9,35,0,2,9,1,0.666667,174,1,1,0.851852,0.36,1,1,27.5,6,1.5,FALSE,1e+09,1,0
9,4,0,5,16,18,1,4,9,0.7,96,1,0,0.708333,0.333333,0,0,9.11111,3,1,FALSE,1e+09,1,0
2,0,0,3,5,1,0,3,2,2,12,0,0,0,1,0,0,5,1,0.5,FALSE,1e+09,1,0
14,1,3,4,27,63,3,1,11,0.74359,148,1,1,0,0.487179,0,0,9.35714,6,1.4286,FALSE,1e+09,1,0
7,3,0,6,12,9,2,4,5,0.5,52,1,0,0.84375,0.309524,1,4,6.28571,2,1,FALSE,1e+09,1,0
5,1,0,4,5,10,4,0,5,2,5,0,0,0,1,0,0,0,1,1,FALSE,1e+09,1,0
9,1,0,4,17,24,0,4,5,0.375,125,1,2,0,0.444444,0,0,12.6667,2,1,FALSE,1e+09,1,0
10,1,0,3,16,27,1,2,10,0.666667,69,1,1,0,0.425,0,0,5.6,1,0.7,FALSE,1e+09,1,0
10,4,0,9,18,39,3,9,10,0.666667,68,1,0,0.783784,0.35,1,1,5.7,1,0.8,FALSE,1e+09,1,0
2,1,0,3,2,1,2,1,2,2,2,0,0,0,1,0,0,0,1,1,TRUE,1e+09,1,3
7,1,0,11,25,11,9,2,6,0.75,166,1,0,0,0.5,0,0,21.8571,1,0.5714,TRUE,1e+09,1,3
13,1,2,13,72,14,7,6,7,0.527778,765,1,0,0,0.296296,0,0,57.6154,14,3.4615,TRUE,1e+09,1,3
41,1,0,6,54,516,5,1,41,0.875,507,1,0,0,0.297561,0,0,10.9512,1,0.9268,FALSE,1e+09,1,0
23,3,0,7,34,137,3,6,21,0.772727,230,1,0,0.660377,0.402174,2,6,8.78261,4,0.9565,FALSE,1e+09,1,0
4,6,0,12,16,0,1,12,2,0.583333,109,1,1,0.923077,0.4,1,1,25.25,2,1,FALSE,1e+09,1,0
5,4,0,12,41,0,1,12,3,0.25,262,1,1,0.870968,0.36,1,1,50.8,1,0.8,FALSE,1e+09,1,0
3,1,0,67,3,3,66,2,3,2,3,0,0,0,0.555556,0,0,0,1,1,FALSE,1e+09,1,0
3,3,0,4,8,3,1,4,2,1.5,30,0,0,0.972222,0.5,1,2,8.33333,1,0.3333,TRUE,1e+09,1,3
18,3,0,8,40,81,1,8,14,0.470588,218,1,0,0.686275,0.277778,2,7,11.0556,2,1.2222,FALSE,1e+09,1,0
2,5,0,4,7,0,2,2,2,0,23,1,0,0.95,0.666667,0,0,10,1,0.5,FALSE,1e+09,1,0
8,2,0,8,31,0,1,7,5,0.142857,187,1,0,0.333333,0.404762,1,2,22.25,3,1.625,FALSE,1e+09,1,0
11,1,1,10,16,41,8,2,10,0.883333,94,0.5,1,0,0.327273,0,0,7,1,0.8182,FALSE,1e+09,1,0
5,3,0,13,20,8,1,12,2,0.5,66,1,0,0.931034,0.472222,0,0,12,1,0.4,FALSE,1e+09,1,0
4,3,0,6,16,4,0,6,3,0.666667,64,1,0,0.945946,0.4,1,3,14.75,1,0.5,FALSE,1e+09,1,0
3,1,0,6,8,3,2,4,2,2,24,0,0,0,0.5,0,0,7,1,0.6667,FALSE,1e+09,1,0
2,5,0,4,8,0,1,4,2,0,22,1,1,0.95,0.666667,0,0,9.5,1,0.5,FALSE,1e+09,1,0
4,1,0,0,8,6,0,0,3,2,19,0,0,0,0.5,0,0,3.75,1,0.75,FALSE,1e+09,1,0
23,1,0,7,33,179,2,7,14,0.892045,144,1,0,0,0.189394,0,0,4.91304,1,0.913,FALSE,1e+09,1,0
5,4,0,6,12,10,1,5,5,2,28,0,0,0.978142,0.6,1,1,4.6,1,0.8,FALSE,1e+09,1,0
5,1,0,0,7,0,0,0,5,0.5,32,1,0,0,0.466667,0,0,5,1,0.8,FALSE,1e+09,1,0
2,1,0,1,7,1,0,1,2,2,26,0,0,0,0.75,0,0,12,1,0.5,TRUE,1e+09,1,3
5,1,0,0,7,2,0,0,5,0.625,29,0.5,0,0,0.466667,0,0,4.4,1,0.8,FALSE,1e+09,1,0
14,3,0,18,34,65,5,17,14,0.615385,149,1,2,0.717949,0.2,0,0,9.5,2,0.8571,FALSE,1e+09,1,0
8,0,2,8,22,26,3,5,1,0.857143,108,1,0,0,0.4,0,0,12.375,5,1.875,FALSE,1e+09,1,0
7,1,0,8,38,9,3,5,5,0.5,241,1,0,0,0.333333,0,0,33.2857,1,0.7143,FALSE,1e+09,1,0
2,2,0,6,5,1,5,1,1,2,18,0,0,0.941176,1,0,0,8,1,0.5,FALSE,1e+09,1,0
11,1,2,8,18,47,2,6,8,0.75,94,1,1,0,0.311688,0,0,7.36364,2,1,FALSE,1e+09,1,0
2,3,0,3,4,1,1,3,1,2,13,0,0,0.972222,0.666667,1,1,5.5,1,0.5,FALSE,1e+09,1,0
8,1,0,2,28,0,1,1,8,0.142857,146,1,0,0,0.4,0,0,17,4,1.5,FALSE,1e+09,1,0
5,3,0,6,15,0,1,5,5,0.375,50,1,1,0.862069,0.333333,2,6,8.6,2,1,FALSE,1e+09,1,0
3,1,0,7,8,0,1,6,3,0.5,39,1,0,0,0.555556,0,0,11.3333,1,0.6667,FALSE,1e+09,1,0
13,2,0,16,27,36,9,11,10,0.880952,119,1,3,0.56,0.185185,1,1,7.61538,2,0.9231,FALSE,1e+09,1,0
3,2,0,3,11,1,1,2,2,0.5,34,1,0,0.846154,0.666667,1,1,10,1,0.6667,TRUE,1e+09,1,3
20,1,0,33,96,122,6,27,8,0.726316,930,1,4,0,0.244019,0,0,45,9,3.25,TRUE,1e+09,1,3
15,1,0,29,76,99,4,25,12,1.04464,566,0.125,0,0,0.202381,0,0,36.2,6,2.2667,FALSE,1e+09,1,0
3,3,0,4,8,0,1,4,1,0,26,1,1,0.92,0.555556,1,1,7.33333,1,0.6667,FALSE,1e+09,1,0
3,1,0,3,6,3,0,3,3,2,13,0,0,0,0.333333,0,0,3.33333,1,1,FALSE,1e+09,1,0
5,1,0,3,10,8,1,2,5,0.5,57,1,0,0,0.3,0,0,10.2,2,1,FALSE,1e+09,1,0
10,6,0,13,40,29,1,13,8,0.722222,182,1,1,0.823529,0.242857,0,0,16.8,1,0.9,FALSE,1e+09,1,0
3,1,0,7,13,3,0,7,3,2,113,0,0,0,0.533333,0,0,36.6667,1,0.6667,FALSE,1e+09,1,0
3,1,0,4,5,3,0,4,3,2,12,0,0,0,0.833333,0,0,3,1,0.6667,FALSE,1e+09,1,0
13,1,0,14,49,78,3,12,11,2,297,0,0,0,0.274725,0,0,21.8462,4,2.0769,FALSE,1e+09,1,0
2,5,0,2,6,0,1,1,2,1,21,1,0,0.944444,0.75,0,0,8.5,1,0.5,FALSE,1e+09,1,0
33,4,0,16,65,490,4,13,29,0.878906,352,1,3,0.86385,0.128205,2,3,9.42424,4,1.0606,FALSE,1e+09,1,0
26,2,0,14,39,305,5,10,21,0.84,208,0.5,0,0.633333,0.214286,1,3,6.92308,1,0.8462,FALSE,1e+09,1,0
15,1,0,1,18,95,1,0,12,0.285714,106,1,0,0,0.377778,0,0,5.93333,1,0.9333,FALSE,1e+09,1,0
5,5,0,6,13,6,4,2,3,0.916667,67,1,0,0.826087,0.36,0,0,11.8,2,1,TRUE,1e+09,1,3
7,2,0,10,15,17,2,9,4,0.666667,61,1,0,0.7,0.261905,1,1,7.42857,1,0.8571,FALSE,1e+09,1,0
1,1,0,5,1,0,2,3,1,2,1,0,0,0,1,0,0,0,1,1,FALSE,1e+09,1,0
